STK_CD,CMP_NM,TRD_DT,CLOSE_PRC,PRE_CLOSE_PRC,HIGH_PRC,PRC_RTN,HIGH_PRC_RTN,RPT_ID,ANL_DT,RPT_TXT,RPT_TXT_LEN,BRK_NM_KOR,TARGET_PRC,TARGET_PRC_DT,PREV_TARGET_PRC,PREV_TARGET_PRC_DT
272210,한화시스템,2024-07-23,20250,19420,20400,0.04274,0.05046344,954267,2024-07-31,"<b>한화시스템 </b><b>수출 무기체계에는 다 들어가는 한화시스템  </b><b>2분기 매출 6,873억원/영업이익 798억원 </b>한화시스템의 2분기 매출은 6,873억원/영업이익 798억원(OPM 11.6%)로 컨센서스 및 당사 추정치 대비 매출은 부합하였으며, 영업이익은 컨센서스 및 당사 추정치를 ICT부문이 고른 성장을 보였다. 방산 매출 4,932억원/영업이익 609억원(OPM 12.3%)를 기록했으며, 폴란드 K2사통장비 매출 증가 및 TICN4차 양산으로 인한 매출 증가와 수출사업 비중 ICT부문에서도 대규모 사업인 한화에어로시스템 ERP사업 등의 매출이 늘어나면서 매출 성장 및 영업이익 증가를 기록하였다. 다만 하반기에는 상반기 순연되었던 인력 채용 및 국내사업 개발비용 집행(상반기 110억/하반기 240억 예상)및 통상 4분기 지급되는 성과급 관련 비용 등을 반영, 영업이익률은 상반기보다 다소 감소할 것으로 전망한다. 그러나 2025년에는 올해 6월 계약된 KF-21용 AESA레이더 최초양산, K-2 인도 대수 증가(24년 56대-&gt;25년 96대), 사우디 M-SAM 양산 시작 등 매출 및 영업이익 상승 포인트가 줄줄이 대기하고 있어 다시금 안정적인 상승 흐름을 보일 전망이다. <b>필리조선소 인수는 리스크이자 기회 </b> 인수대금 총 1억 달러, 투자비율 6:4 (한화시스템: 한화오션)로 미국 필리 조선소 인수를 발표했다. 美정부기관 승인 (CFIUS)을 거쳐 연말께 인수가 완료될 예정이며 한화시스템에서는 동사를 연결회사로, 한화오션에서는 필리 조선소의 인수는 MRO뿐 아니라 중장기적으로 신조 함정 수주를 기대하게 한다. 다만 현재 수주잔고를 바탕으로 한 실적이 지속적으로 손실을 내고 있는 점은 다소 리스크다. 필리 조선소는 21년 1분기 이후 24년 2분기 현재까지 14개 분기 연속 손실을 내고 있으며 23년 영업손실 -7,200만 달러(OPM -16.2%)를 기록한 사실상 자본잠식 상태의 회사다. 현재의 건조 프로세스를 어떻게 개선할지, 향후 미국 함정사업으로의 본격 진출을 위해 회사를 어떻게 변모시킬지는 인수가 완료되는 연말 전후로 회사의 구체적인 청사진을 확인해볼 필요가 있다. <b>투자의견 BUY 유지, 목표주가 26,000원으로 상향 </b>동사의 투자의견 BUY를 유지하고, 목표주가를 26,000원으로 상향한다. 당 분기의 이익 상향을 감안하며 24년 이익 추정치를 +37.6% 상향한 1,893억원으로 조정한다. Target P/B는 해외 Peer인 L3Harris의 2023년 평균인 2.1배를 적용했다. 양사는 사업영역이 방산관련 정보기술, 사이버보안, 레이더, 통신, 항공전자장비 등으로 2024년에는 방산 수출 비중이 15~18%, 2025년에는 20%를 상회할 것으로 전망하는 바 할인을 감안하지 않고 그대로 적용한다. ",NULL,하이투자증권,NULL,NULL,NULL,NULL
272210,한화시스템,2024-07-23,20250,19420,20400,0.04274,0.05046344,954168,2024-07-31,"<b>.  2Q24 Review </b><b>한화시스템 (272210) </b><b>BUY(Maintain) </b><b>전 사업 부문의 실적 개선 지속 </b>주가(7/30): 20,500원 2분기 영업이익은 798억원을 시현하며 어닝 서프라이즈를 달성하였다. 방산 부문에서 폴란드 K2 수출 사업 등 수출 비중 상승에 따른 실적 개선 및 ICT 부문의 캡티브 매출 성장세가 주효했다. 방산 및 ICT 부문의 수익성 개선세는 하반기에도 지속될 것으로 전망하지만 개선 폭은 상반기 대비 감소할 것으로 판단한다. 25년부터 사우디 수출 사업이 시작됨에 따라 방산 수출 비중 상승에 힘입어 실적 성장세가 지속될 것으로 전망한다. <b> 2분기 영업이익 798억원, 어닝 서프라이즈 </b>2분기 매출액 6,873억원(yoy +12.5%), 영업이익 798억원(yoy +167.0%, OPM 11.6%)를 시현하며 어닝 서프라이즈를 기록하였다. 전 사업 부문에서 매출 확대와 수익성 개선이 나타나면서 호실적을 이끈 것으로 판단한다. 방산 부문은 지난 분기에 이어 폴란드와 UAE향 수출 사업 및 TICN 4차 양산 사업이 차질 없이 진행되면서 매출 성장과 이익 개선세가 나타난 것으로 판단한다. 특히, 수익성이 좋은 수출 사업의 비중이 큰 폭으로 상승하면서 실적 개선에 기여한 것으로 추정한다. 또한, 자체적인 원가 절감 노력과 방산 원가 제도 개선으로 전반적인 국내 방산 사업의 수익성이 제고된 부분이 긍정적인 영향을 미친 것으로 판단한다. ICT 부문은 계열사향 캡티브 매출 볼륨의 증가에 힘입어 수익성 개선이 지속되고 있다. 신사업 부문은 H-foundation과 자회사에서 약 24억원, 한화인텔리전스에서 약 25억원 영업손실이 발생하였다. 영업외에서 한화페이저, 오버에어 등 투자회사의 지분법손실이 각각 55억원, 40억원 반영되었다. 또한, 영업외 일회성 손실로 오버에어 전환사채 미전환에 따른 대손상각비 466억원이 반영되며 순이익은 271억원을 기록하였다. <b> 수출 비중 확대에 힘입어 실적 개선 지속 전망 </b>2024년 매출액은 2조 8,702억원(yoy +17.0%), 영업이익 2,249억원(yoy +142.0%, OPM 7.8%)을 달성할 것으로 전망한다. 하반기에도 방산과 ICT 부문의 수익성 개선 흐름은 지속될 것으로 판단한다. 다만, 방산 부문의 자체 투자 비용이 하반기는 더욱 늘어날 것으로 추정되기 때문에 실적 개선 폭은 상반기 대비 감소할 것으로 예상한다. 25년부터 사우디 수출 사업도 본격적으로 시작할 예정으로 방산 수출 비중 상승에 따른 실적 성장세가 지속될 것으로 판단한다. ICT 부문도 계열사 캡티브 물량 증가와 차세대 보험 사업의 수주 성과에 힘입어 견조한 성장세가 예상된다. 동사와 한화오션이 함께 추진하고 있는 미국 필리 조선소의 인수가 연내 마무리된다면 내년부터 연결 실적으로 반영될 예정이다. 미 해군 사업 등에 참여할 수 있는 가능성이 생긴 부분은 긍정적이나 필리 조선소의 실적이 안정되기까지 다소 시간이 필요할 것으로 판단한다. ",NULL,키움증권,NULL,NULL,NULL,NULL
272210,한화시스템,2024-07-23,20250,19420,20400,0.04274,0.05046344,954152,2024-07-31,"<b>한화시스템(272210) </b><b>두 얼굴의 서프라이즈 </b><b>#어닝 서프라이즈 #수익성 개선 </b><b>영업이익 컨센서스 79% 상회 </b>- 연결 매출액 6,873억원(+12.5% YoY), 영업이익 789억원(+207.7% YoY, OPM 11.6%) 기록. 컨센서스와 비교해 매출액과 영업이익이 각각 2.0%와 78.9% 상회. 방산 부문과 ICT 부문 모두 시장 기대치를 크게 뛰어넘는 영업이익률 기록 - 방산: 수익성 높은 수출 매출 비중 18% 기록. 국내 사업 원가 절감 및 일회성 정산이익 발생. 또한 250억원 규모의 자체 투자 비용이 하반기로 이월 - ICT: 수익성 높은 계열사향 사업 비중 증가로 이익률 개선. 2분기 영업이익률은 전년동기대비 5.4%p 높아진 12.2% 기록 - 지배주주순이익 283억원(-62.9% YoY)을 기록하며 컨센서스 대비 15.8% 하회. 오버에어 전환사채 미전환에 따른 대손상각비 436억원이 발생했기 때문 - 하반기 이익률 기대치는 하향 조정. 방산 부문에서 250억원의 자체 투자 비용 인식. ICT 부문은 매출 mix가 변경되고 인력 충원에 따른 추가 비용 발생. 3분기와 4분기 OPM 각각 5.5%와 4.0%로 추정 <b>의심의 여지 없는 중장기 성장성 </b>- 매수의견과 목표주가 25,000원 유지 - 하반기 이익률 기대치 낮추지만, 2024년을 기점으로 큰 폭의 영업이익 성장이 시작된다는 사실은 불변 - 2024년 영업이익 1,926억원(+107.4% YoY, OPM 6.8%), 2025년 영업이익 2,186억원(+13.5% YoY, OPM 7.0%)을 기록할 것 - 국산 무기체계 고도화에 따라 한화시스템 제품 비중이 높아지고 있기 때문에, 방산 매출은 중장기적으로 성장할 것 ",NULL,한국투자증권,NULL,NULL,NULL,NULL
272210,한화시스템,2024-07-30,20500,21800,23400,-0.05963,0.073394495,954161,2024-07-31,"<b>한화시스템 272210 </b><b>증명의 연속 </b>.  2Q24P 매출액 6,873억원(YoY +12.6%), 컨센서스 부합 .  2Q24P 영업이익 798억원(YoY +167.1%), 컨센서스 +79.2% 상회 .  연간 실적 방향성 변함없는 가운데 상반기에 주요 사업 집중 → 상고하저의 흐름 .  체계업체의 성장에 동행하며 방산 수출비중 상승 추세 지속되는 중 .  필리조선소 인수에 대한 기대와 불안: 미 함정 MRO 진출 Vs. 단기 수익성 악화 .  투자의견 Buy, 적정주가 26,000원 상향 <b>2Q24 Review: 상저하고에서 상고하저로 바뀌었을 뿐 </b>동사의 당분기 매출액은 6,873억원(QoQ +26.3%, YoY +12.6%), 영업이익은 798억원(QoQ +103.3%, YoY +167.1%, OPM 11.6%)을 기록, 2개 분기 연속 컨센서스를 대폭 상회했다. 방산부문의 UAE/사우디향 MFR 매출 확대 및 폴란드향 K2 부품 인도 집중되며 수출비중이 18%까지 확대(Vs. 4Q23 8% / 1Q24 17%)된 점과 ICT부문의 고수익성 사업 본격화가 호실적의 주요 원인으로 판단된다. 추가적으로 방산부문의 국내양산사업의 정산이익 1회성 효과와 자체투자개발비가 하반기로 다수 이월된 부분도 확인되었다. 연간 실적 방향성 변함 없는 가운데 다수의 긍정적인 효과가 상반기에 집중되었기에 하반기 실적 눈높이는 자연스레 하향 조정될 전망이다. <b>체계업체와 동반 성장, 낙수효과는 점차 강화 </b>체계업체들의 수출 호조에 동행하는 사업구조를 바탕으로 점진적인 수출비중 확대, 그리고 이로 인한 방산부문 실적의 성장 흐름에는 변함이 없다. 현재 K2/ K9향 부품(대당 단가의 4~6%)과 천궁-II향 MFR(전체 규모의 약 30%)이 대표적이며, 중장기적으로 전투기/잠수함 부품(대당 단가의 15% 수준)까지 확대될 여지가 있다. 확대되는 국산무기의 수출 포트폴리오에 따른 수혜가 예상되며, 해외 체계업체향 직납까지 예정되어 있어 추가적인 성장동력 확보에 대한 기대 또한 존재한다. <b>투자의견 Buy, 적정주가 26,000원으로 상향 </b>국내사업 마진율 개선과 해외사업 비중 추정치 확대를 바탕으로 내년 실적 추정치를 상향했으며, 산정 시점 변경으로 인해 적정주가를 26,000원으로 소폭 상향한다. 다만 내년부터 연결실적에 반영될 가능성이 높은 필리조선소의 실적 불확실성이 높은 상황, 미국 함정 MRO 사업 진출에 대한 기대감과 단기 수익성 악화에 대한 우려 혼재하는 상황은 사측의 사업계획 및 가이던스 제시 이후 해소될 전망이다. <b>한화시스템 (272210) </b>",NULL,메리츠증권,NULL,NULL,NULL,NULL
272210,한화시스템,2024-07-30,20500,21800,23400,-0.05963,0.073394495,954278,2024-07-31,"<b>Buy </b><b>TP 25,000 원 </b><b>한화시스템 </b><b>272210 </b><b>2분기 시장예상치 큰 폭 상회(QnA 포함) </b><b>2Q24 Review: 영업이익 시장예상치 큰 폭 상회 </b>한화시스템의 2분기 매출액은 6,873억원(YoY +12.5%), 영업이익 798억원(OPM +11.6%)으로 영업이익 시장예상치(매출액 6,656억원, 영업이익 440억원)를 큰 폭 상회함. 부문별로 살펴보면 방산 부문의 경우 매출액 4,932억원(YoY +10.1%). 영업이익 609억원(YoY +116.0%, OPM +12.3%) 기록. 1분기 대비 폴란드 K2 사격통제시스템, UAE 천궁2 MFR 개발매출 등의 수출사업 매출 증가 및 원가 절감효과 등으로 실적 개선세 지속. ICT 사업 부문은 매출액 1,901억원(YoY +17.1%), 영업이익(YoY +110.9%, OPM +12.2%) 기록. 매출은 한화에어로스페이스 ERP 사업, 한화솔루션 미국사업장 MES 구축, 신한 EZ 차세대 사업 등에 따라 전년대비 성장. 영업이익은 매출 증가 및 PPA 상각비 미반영에 따라 전년비 크게 개선. 신사업의 경우 매출액 40억원, 영업적자 43억원 기록. <b>하반기: 자체투자비용 증가, ICT 사업부 이연된 인력채용, 다만 방산 부문 호실적이 이어지며 이를 일부 상쇄할 것 </b>하반기에는 상반기 대비 자체투자비용 집행이 증가할 전망. 또한 ICT 부문에서 상반기 이연된 인력채용이 하반기에 집행될 것으로 예상됨에 따라 인건비, 경비도 증가할 전망이며 신한 EZ 관련 사업 종료에 따른 매출 감소도 우려됨. 방산 부문에서도 2분기 발생된 일회성 성격의 원가 정산이 하반기에는 미반영될 전망이라 상반기 대비 실적이 둔화될 것으로 전망. 다만 1, 2분기 호실적의 원인 중 하나였던 폴란드 K2 1차 사업 관련 사격통제시스템 매출인식이 하반기에도 일정부분 반영될 전망이며(연간 매출인식에서 상반기 66%, 하반기 34% 추정) TICN 4차양산, UAM 천궁2 개발매출 역시 하반기에도 매출이 고르게 반영될 것으로 추정됨. <b>투자의견 Buy, 목표주가 25,000원 유지 </b>투자의견 Buy, 목표주가 25,000원 유지. 목표주가는 12M Fwd BPS에 Target PBR 2.0배를 적용하여 산출함 <b>1. 분기 실적 추이 및 전망 </b><b>2. 주요 내용 정리 </b><b>1. 2분기 호실적 원인 </b>2분기 폴란드 K2 1차 사업 납품 집중. 방산 원가 관련 정산. 양산사업 종료되는 사업 원가 정산 시 추가 보상 등 진행. 수익성 제고 위한 원가 절감 효과가 1, 2분기 일부 반영됨. 자체투자비용의 경우 작년 대비 상반기 덜 집행됨(110억원). ICT 부문의 경우 고마진 대형 사업 비중 상승. 이에 따른 마진율 상승. 또한 합병 이후 PPA 상각비 전년 대비 줄어들고 있음. 추가로 ICT부문에서 상반기 인력채용 지연됨. 이에 따른 인건비, 경비 하락으로 마진율 상승. 연결자회사 바닐라스튜디오 사업중단, 엔터프라이즈블록체인 등에서 손실규모 축소. 다만 2분기 대비 하반기 마진율 줄어든다고 봐야됨. 자체투자비용 하반기로 이연. K2 폴란드 1차사업 3,4분기 납품 줄어드는 것 등이 영향을 미칠 것. 또한 ICT 인력채용 하반기 집중되면서 인건비, 경비 상승 요인도 있음.                         <b>2. 오버에어 손상차손 규모 </b>사업전략 변경. 단기간 내 사업화 가능한 국방 AAM, 국토부 UAM 교통관리 시스템 역량 확보하는 전략 으로 변경함. 오버에어 추가적인 투자 계획 없고, 향후 계획은 협상 중. 2분기 연결기준 평가손실 발생. 466억원. 미 정부 승인 올해 중으로 예상. 올해 중 승인 완료되고 딜 클로징되면 내년부터 연결로 잡힐 것으로 예상 <b>6. 자체투자비 </b>23년 300억원 집행. 방산/우주 5:5 비중. 올해는 350억원 전망. 하반기 집중될 것. 상반기 110억원 소요 <b>7. MSAM 수익성 </b>UAE 요구모델은 레거시 모델 대비 진화된 모델이라 성능개량이 필요함. 사우디 군 요구사항 있어 추가로 개량해야겠지만 기존에 개량한 모델에 추가 개량이라 개발비가 덜 들어갈 것. 외자 도입했던 장비, 자재를 국산화 시켜 마진율 개선 예상. 사우디 MSAM &gt; UAE MSAM, 국내 MSAM 순서로 마진율 좋을 것 계약 건마다 제품 마진 다름. 국내보다 해외 고마진은 확실 ",NULL,교보증권,NULL,NULL,NULL,NULL
272210,한화시스템,2024-07-30,20500,21800,23400,-0.05963,0.073394495,954280,2024-07-31,"<b>한화시스템 </b><b>방산 주도의 성장세는 순항 중 </b><b>2Q24 Review: 영업이익 컨센서스 79.1% 상회 </b>2Q24 매출액 6,873억 원 (+12.6% YoY, 컨센 대비 2% 상회), 영업이익 798억 원 (+167.1% YoY, 컨센 대비 79.1% 상회)으로 어닝 서프라이즈를 기록했다. 전사 영업이익률은 무려 11.6%에 달했다. 주된 컨센서스 상회 요인은 폴란드 K2 납품 대량인식과 방산원가 보상금 정산이다. 반면, 세전이익과 당기순이익은 각각 86억 원, 271억 원에 불과했다. 지분법 손실 95억 원 (오버에어 40억, 한화페이저 55억) 및 오버에어 전환사채 미전환에 따른 대손상각비 446억원 발생 영향이다. 방산 부문은 매출액 4,932억 원 (+10.1% YoY), 영업이익 609억 원 (+116% YoY, OPM 12.3%)으로 호실적을 달성했다. 하반기에 인도될 폴란드 K2 38대에 대한 항전장비 물량납품이 대량인식된 것으로 파악된다. ICT 부문도 매출액 1,901억 원 (+17.1% YoY), 영업이익은 232억 원 (+110.9% YoY, OPM 12.2%)으로 견조했다. 캡티브 물량 외에도 신한EZ손해보험 차세대 시스템 등 고마진 사업의 비중이 증가한 영향이다. 더불어, PPA 상각비 미반영 효과도 수익성을 높이는데 일조했다. <b>방산 수출비중 증가 및 고수익성 지속 확인 </b>2Q 방산원가 보상금 정산, 경상개발비 및 PPA 상각비 미반영 등 일회성 손익을 대략 300억 원으로 가정해도 영업이익은 498억 원 (+66.6% YoY, OPM 7.2%)으로 준수하다. 방산 수출비중 증가 (1Q:17%→2Q:18%)에 따른 수익성 향상 효과이다. 하반기도 UAE/사우디 천궁-II MFR 매출인식은 지속되나, 폴란드 K2 납품이 비워질 예정이므로, 3/4분기 영업이익률은 전년 대비 유사한 수준일 것으로 전망한다. 24년 신규수주 목표는 4조 원+ (vs. 23년: 3.7조 원)이다. 상반기에 1.2조 원을 수주했으니, 하반기는 아직 3조 원이 남아있다. 기대수주로는 [방산] M-SAM Block 3 MFR, K2 4차양산, KDX 전투체계 성능개량, [ICT] 미래에셋생명 차세대 시스템 구축사업, 한화에어로스페이스 스마트 플랜트 구축 등이 있다. <b>투자의견 ‘매수’, 목표주가 26,000원 유지 </b>투자의견 ‘매수’, 목표주가 26,000원을 유지한다. 방산 주도의 성장 로드맵은 순항중이다. 아울러, 24년말~25년 필리조선소 딜 클로징 이후 미국 함정사업 시너지가 기대되나, 연결반영에 따른 중장기 실적 불확실성은 주의할 필요가 있다. <b>한화시스템 (272210) </b>",NULL,미래에셋증권,NULL,NULL,NULL,NULL
272210,한화시스템,2024-07-30,20500,21800,23400,-0.05963,0.073394495,954400,2024-07-31,NULL,NULL,미래에셋증권,NULL,NULL,NULL,NULL
272210,한화시스템,2024-07-30,20500,21800,23400,-0.05963,0.073394495,954122,2024-07-31,"<b>BUY (유지) </b><b>한화시스템 (272210) </b><b>Go to the TOP </b><b>2Q24 Re : 가파른 이익 증가 </b>한화시스템의 2Q24 실적은 매출 6,873억원(YoY +12.6%, QoQ +26.3%), 영업이익 798억원(YoY +167.1%, QoQ +103.3%, OPM 11.6%)으로 컨센서스(매출 6,737억원, 영업이익 446억원) 크게 상회했다. 한편 지배순이익은 283억원으로 영업이익 대비 낮은 수준이었는데, 이번 2분기에 오버웨어 관련 대손상각비 466억원을 반영했기 때문이다. 부문별로 보면, 1) 방산 부문(매출 비중 71.8%)은 매출 4,932억원(YoY +10.1%, QoQ +29.2%), 영업이익 609억원(YoY +116.0%, QoQ +79.1%, OPM 12.3%) 기록하며 성장세 지속됐다. 폴란드向 K2 전차 1차 물량 인도 과정에서 사격통제시스템 동반 납품된 점이 부문 실적 성장 견인한 것으로 판단한다. 특히, 이번 1차 물량의 경우 인도 기준 매출 인식인 바 실질적으로 물량 공급한 이번 분기 매출 증가 폭 더욱 컸을 것으로 추정한다. 이에 더해 UAE M-SAM, TICN 4차 양산 프로젝트 역시 꾸준히 반영되며 실적 성장 이끌었다. 2) ICT 부문(매출 비중 27.7%) 역시 매출 1,901억원(YoY +17.1%, QoQ +18.4%), 영업이익 232억원(YoY +110.9%, QoQ +93.3%, OPM 12.2%)으로 성장세 지속됐다. 캡티브 물량 중심으로 견조한 매출 달성한 것으로 추정되며, 금융사 매출 역시 추가 발생한 것으로 파악된다. 높은 수익성은 PPA 상각비 반영하지 않은 데 기인한다. <b>향후 이익 흐름 안정화가 중요 </b>이번 2분기 실적에서 주목할 점은 높은 영업이익이다. 특히 매출 비중 높은 방산 부문의 수익성 개선에 주목한다. 환율 효과, 원가 절감 영향도 존재하나, 수출 물량 증가와 국내 사업 마진 개선이 중요하다고 판단한다. 1) 수익성 높은 수출 비중이 상승하는 것은 전사 마진 개선에 직결된다. 앞으로 UAE M-SAM, 사우디 M-SAM, 폴란드 K2 1차/2차 물량 지속 매출 인식되는 점과 AESA Radar 등 수출 프로젝트 추가될 가능성 존재하는 것 감안할 때, 향후 이익 흐름 안정적일 것으로 판단한다(장기적 요소). 2) 국내 사업의 수익성도 견조했던 것으로 파악되는데, 이는 원가 정산 과정에서 높은 마진율 부여된 것으로 판단한다. 다만 국내 사업 마진 개선 활동에도 불구하고 이번 2분기와 같은 수익성이 지속되는 것은 다소 어려울 것으로 예상한다(단기적 요소). 이와 같은 한화시스템의 이익 구조 개선 흐름을 반영, 2024~2026년 연간 영업이익을 각각 1,956억원(YoY +110.5%), 2,134억원(YoY +9.1%), 2,415억원(YoY +13.2%)으로 전망한다. <b>Target Multiple은 하향, 목표주가는 상향 </b>한화시스템에 대한 투자의견 BUY를 유지하고, 목표주가는 28,000원으로 상향한다. 2025년부터 필리조선소가 연결 반영될 것으로 예상되나, Valuation 기준 시점인 2026년(성장성 고려한 시점 설정)에는 필리조선소 역시 적자 벗어날 수 있을 것으로 예상한다. 즉, 현재의 사업 부문에서 발생하는 이익이 훼손될 가능성 적다고 판단한다. 한화시스템을 성장주로 분류하며, 이에 따라 PEG Multiple 활용한다. 다만, 장기 실적에 대한 불확실성 고려해 PEG 0.9배 가정한 Target P/E 23.8배를 적용, 목표주가 28,000원을 제시한다. <b>추정 재무제표 </b>",NULL,하나증권,NULL,NULL,NULL,NULL
272210,한화시스템,2024-07-30,20500,21800,23400,-0.05963,0.073394495,954152,2024-07-31,"<b>한화시스템(272210) </b><b>두 얼굴의 서프라이즈 </b><b>#어닝 서프라이즈 #수익성 개선 </b><b>영업이익 컨센서스 79% 상회 </b>- 연결 매출액 6,873억원(+12.5% YoY), 영업이익 789억원(+207.7% YoY, OPM 11.6%) 기록. 컨센서스와 비교해 매출액과 영업이익이 각각 2.0%와 78.9% 상회. 방산 부문과 ICT 부문 모두 시장 기대치를 크게 뛰어넘는 영업이익률 기록 - 방산: 수익성 높은 수출 매출 비중 18% 기록. 국내 사업 원가 절감 및 일회성 정산이익 발생. 또한 250억원 규모의 자체 투자 비용이 하반기로 이월 - ICT: 수익성 높은 계열사향 사업 비중 증가로 이익률 개선. 2분기 영업이익률은 전년동기대비 5.4%p 높아진 12.2% 기록 - 지배주주순이익 283억원(-62.9% YoY)을 기록하며 컨센서스 대비 15.8% 하회. 오버에어 전환사채 미전환에 따른 대손상각비 436억원이 발생했기 때문 - 하반기 이익률 기대치는 하향 조정. 방산 부문에서 250억원의 자체 투자 비용 인식. ICT 부문은 매출 mix가 변경되고 인력 충원에 따른 추가 비용 발생. 3분기와 4분기 OPM 각각 5.5%와 4.0%로 추정 <b>의심의 여지 없는 중장기 성장성 </b>- 매수의견과 목표주가 25,000원 유지 - 하반기 이익률 기대치 낮추지만, 2024년을 기점으로 큰 폭의 영업이익 성장이 시작된다는 사실은 불변 - 2024년 영업이익 1,926억원(+107.4% YoY, OPM 6.8%), 2025년 영업이익 2,186억원(+13.5% YoY, OPM 7.0%)을 기록할 것 - 국산 무기체계 고도화에 따라 한화시스템 제품 비중이 높아지고 있기 때문에, 방산 매출은 중장기적으로 성장할 것 ",NULL,한국투자증권,NULL,NULL,NULL,NULL
272210,한화시스템,2024-07-30,20500,21800,23400,-0.05963,0.073394495,954267,2024-07-31,"<b>한화시스템 </b><b>수출 무기체계에는 다 들어가는 한화시스템  </b><b>2분기 매출 6,873억원/영업이익 798억원 </b>한화시스템의 2분기 매출은 6,873억원/영업이익 798억원(OPM 11.6%)로 컨센서스 및 당사 추정치 대비 매출은 부합하였으며, 영업이익은 컨센서스 및 당사 추정치를 ICT부문이 고른 성장을 보였다. 방산 매출 4,932억원/영업이익 609억원(OPM 12.3%)를 기록했으며, 폴란드 K2사통장비 매출 증가 및 TICN4차 양산으로 인한 매출 증가와 수출사업 비중 ICT부문에서도 대규모 사업인 한화에어로시스템 ERP사업 등의 매출이 늘어나면서 매출 성장 및 영업이익 증가를 기록하였다. 다만 하반기에는 상반기 순연되었던 인력 채용 및 국내사업 개발비용 집행(상반기 110억/하반기 240억 예상)및 통상 4분기 지급되는 성과급 관련 비용 등을 반영, 영업이익률은 상반기보다 다소 감소할 것으로 전망한다. 그러나 2025년에는 올해 6월 계약된 KF-21용 AESA레이더 최초양산, K-2 인도 대수 증가(24년 56대-&gt;25년 96대), 사우디 M-SAM 양산 시작 등 매출 및 영업이익 상승 포인트가 줄줄이 대기하고 있어 다시금 안정적인 상승 흐름을 보일 전망이다. <b>필리조선소 인수는 리스크이자 기회 </b> 인수대금 총 1억 달러, 투자비율 6:4 (한화시스템: 한화오션)로 미국 필리 조선소 인수를 발표했다. 美정부기관 승인 (CFIUS)을 거쳐 연말께 인수가 완료될 예정이며 한화시스템에서는 동사를 연결회사로, 한화오션에서는 필리 조선소의 인수는 MRO뿐 아니라 중장기적으로 신조 함정 수주를 기대하게 한다. 다만 현재 수주잔고를 바탕으로 한 실적이 지속적으로 손실을 내고 있는 점은 다소 리스크다. 필리 조선소는 21년 1분기 이후 24년 2분기 현재까지 14개 분기 연속 손실을 내고 있으며 23년 영업손실 -7,200만 달러(OPM -16.2%)를 기록한 사실상 자본잠식 상태의 회사다. 현재의 건조 프로세스를 어떻게 개선할지, 향후 미국 함정사업으로의 본격 진출을 위해 회사를 어떻게 변모시킬지는 인수가 완료되는 연말 전후로 회사의 구체적인 청사진을 확인해볼 필요가 있다. <b>투자의견 BUY 유지, 목표주가 26,000원으로 상향 </b>동사의 투자의견 BUY를 유지하고, 목표주가를 26,000원으로 상향한다. 당 분기의 이익 상향을 감안하며 24년 이익 추정치를 +37.6% 상향한 1,893억원으로 조정한다. Target P/B는 해외 Peer인 L3Harris의 2023년 평균인 2.1배를 적용했다. 양사는 사업영역이 방산관련 정보기술, 사이버보안, 레이더, 통신, 항공전자장비 등으로 2024년에는 방산 수출 비중이 15~18%, 2025년에는 20%를 상회할 것으로 전망하는 바 할인을 감안하지 않고 그대로 적용한다. ",NULL,하이투자증권,NULL,NULL,NULL,NULL
