STK_CD,CMP_NM,TRD_DT,ADJ_PRC,PREV_ADJ_PRC,ADJ_HIGH_PRC,PRC_CHG,HIGH_PRC_CHG,RPT_ID,,RPT_TXT
452430,사피엔반도체,2024-07-11,22500,21650,24250,0.03926097,0.120092379,951716,5274,"<b>사피엔반도체 </b><b>(452430,KQ) </b><b>Micro-LED 추가 개발 계약 공시 지속 </b>◼ 공시 내용 및 분석: 전일(7/22), Micro-Display 모듈 공급업체와 계약 공시. Micro-LED 계약 지속 수혜 기대. - 전일(7/22), 동사는 유럽지역의 Micro-Display 모듈 공급업체와 NRE 용역 개발 방식의 ‘CMOS Backplane development’ 공급 계약을 공시함. 계약금액은 약 39억원(지난해 매출액 대비 123%에 해당) - 유럽향으로 고급형(Premium) AR Glass에 적용하기 위한 개발 및 공급 계약이었다는 것임. 이번 계약은 내년 하반기 양산을 통해 AI기능을 강화하기 위한 고급형 AR Glass 제품에 적용될 예정임. 포트폴리오 확대에 긍정적임. - 내년 하반기에 아시아권은 물론 유럽지역까지 제품이 본격적으로 공급될 것으로 예상되어 실적 성장에 긍정적임. - 빠르면 8월에도 북미의 주요 기업과 계약 체결이 예상되고, 하반기에 매월 신규 고객 확보도 기대하고 있음. ◼ 최근의 긍정적인 뉴스: Micro-LED 디스플레이를 수용하는 AR Glass 시장에 대한 긍정적인 뉴스 증가 중. - 7/10, 노태문 삼성전자 MX사업부장은 ‘갤럭시 언팩 2024’에서 올해 XR 플랫폼 출시를 공개적으로 예고함. - 7/17, LG이노텍은 AR Glass 기기에 탑재되는 모듈과 프로젝터를 개발한다고 발표함. 현재 주가는 흑자전환이 예상되는 2025년 기준 PER 25.0배. 본격적 성장이 예상되는 2026년에는 9.1배. <b>I. 계약 공시 & 향후 전망 </b>전일(7/22), 동사는 유럽지역의 Micro-Display 모듈 공급업체와 NRE 용역 개발 방식의 ‘CMOS Backplane development’ 공급 계약을 공시함. 계약금액은 약 39억원으로 지난해 매출액 대비 123%에 해당하며, 계약기간은 지난 6 월 3 일부터 내년 7 월 31 일까지임. 지난 계약(6/21 공시)에 이어 이번 공시를 통해서 얻을 수 있는 것은 크게 세 가지임. 첫째는 이번 계약은 유럽향으로 고급형(Premium) AR Glass 에 적용하기 위한 개발 및 공급 계약이었다는 것임. 이번 계약은 내년 하반기 양산을 통해 AI기능을 강화하기 위한 고급형 AR Glass 제품에 적용될 예정임. 동사는 기본형 제품에서 고급형 제품까지 포트폴리오 확대에 긍정적임. 둘째로, 지난 계약은 계약 종료일이 5/30, 이번 계약 종료일은 7/31. 내년 상반기 개발 완료와 함께 하반기에 아시아권은 물론 유럽지역까지 동사의 제품이 본격적으로 공급될 것으로 예상되어 긍정적임. 마지막으로 얻을 수 있는 것은 최근 동사의 개발 및 공급 계약이 지난달에 이어 이번 달에도 성공적으로 성사된 것에 이어 향후 동사와 계약을 추진하고 있는 기업들의 속도가 좀 더 빨라질 것으로 예상됨. 이미 Micro-Display 시대에 대응하기 위한 여러 업체들의 활동이 활발해지고 있기 때문임. 빠르면 8 월에도 북미의 주요 기업과 계약 체결이 가능할 것으로 예상되고, 하반기에 매월 신규 고객 확보도 기대하고 있음. 지난달(6/21), 동사는 아시아지역의 Micro-LED 디스플레이 제조업체와 NRE 용역 개발 방식의 ‘CMOS Backplane development’ 공급 계약을 공시함. 계약금액은 약 44 억원으로 지난해 매출액 대비 137%에 해당하며, 계약기간은 지난 6월 3 일부터 내년 5 월 30 일까지임. 물꼬를 트다 이번 계약을 통해 동사가 추구할 수 있는 크게 두 가지임. 첫째는 계약 당사자는 업계에서는 알려져 있는 아시아권의 Display 칩 제조업체로 국내는 물론 중화권 등의 패널업체에 공급이 가능하며, 북미 지역까지도 공급이 가능하여, 동사의 실적 성장에 크게 기여할 것으로 판단함. 내년 상반기까지 개발이 완료되면, 하반기 양산이 예상되어 동사의 실적 성장에 크게 기여할 것으로 예상함. 둘째로, 업계에 이번 계약이 알려지면서, 관련 기업들의 개발 경쟁에 따라 북미, 유럽, 아시아권의 해외 업체는 물론, 국내 업체까지도 동사와 개발을 위한 추가 수주가 지속적으로 진행될 것으로 예상함. 최근(7/10), 노태문 삼성전자 MX 사업부장은 프랑스 파리 카루젤 뒤 루브르에서 열린 ‘갤럭시 언팩 2024’에서 올해 XR 플랫폼 출시를 공개적으로 예고함. 콘텐츠 등 XR 상태계 구축을 위해 플랫폼 구축 후 기기 출시 계획으로 방향을 설정한 것으로 업계는 판단. 당일 릭 오스터로 구글 플랫폼 디바이스 사업 총괄도 삼성, 퀄컴과 긴밀히 협업하고 있으며, XR 과 같은 미래 기술도 함께 준비하고 있음을 밝힘. 삼성전자는 구글의 OS, 퀄컴의 스냅드래곤 칩셋을 활용한 신형 XR헤드셋을 연내 출시할 예정임. 최근(7/19), 동종 업체인 라온텍이 ‘Micro-LED 백플레인 웨이퍼 공급’ 계약을 체결, 공시함. 계약금액은 28 억원(전년 매출 비중 26.2%), 대만 지역의 디스플레이 제조업체로 계약 종료일은 내년 4 월 30 일임. 사피엔반도체와 라온텍의 최근 Micro-LED 관련 개발 및 공급 계약에 이어 동사의 전일 계약 등으로 이어짐. 이를 통해 알 수 있는 것은 이미 AR Glass 에 대한 개발 및 양산 경쟁이 시작되었고, 시장이 급속히 확대될 것이라는 면에서는 긍정적인 것으로 판단함. 대부분의 계약의 내용은 올해 개발에 이어 내년 하반기 양산을 목표로 하고 있음. 최근(7/17), LG 이노텍은 AR Glass 기기에 탑재되는 ‘DOE 웨이브가이드’라는 이름의 데모 시제품을 최근 고양시 킨텍스에서 열린 국제 나노기술심포지엄 및 융합전시회에서 선보임. 이를 통해 XR 기기 부품에 이어 AR Glass 에 탑재되는 모듈과 프로젝터를 개발한다는 것을 의미함. 동사는 올해 애플의 XR 기기 비전프로에 3D 센싱모듈을 독점 공급함. 동사는 여러 형태의 메타버스 디바이스용 부품 라인업을 갖춰 빅테크 기업들을 고객사로 포섭한다는 전략임. 아직 납품하는 고객사는 정해지지는 아니고, 기술개발 단계 차원에서 시제품을 출시한 것임. ‘웨이브가이드(광도파로)’는 디스플레이 장치에서 나온 빛(영상)을 꺾어서 사용자가 보는 글래스(렌즈)에 투사하는 기술로 스마트 글래스 구현의 핵심기술임. 이 기술이 적용된 시제품은 소형 프로젝터가 탑재된 안경 형태임. 전체 디스플레이 영역에서 높은 밝기(540 니트)의 균일성을 제공하고, 기판과 글래스 렌즈의 뒤틀림 현상을 보완해 성능을 최적화함. 프로젝터 형식의 컴바이너 단품뿐 아니라 마이크로 디스플레이를 결합한 조립품 형태로도 제공이 가능함. 동사는 디스플레이 구동 시스템반도체 설계 기술을 보유한 팹리스 기업임. 특히 차세대 평면 디스플레이인 Micro-/Mini-LED 디스플레이용 DDIC(Display Driver IC)를 전문적으로 개발, 글로벌 공급을 추진 중임. AR/MR 용 초소형 제품은 물론 FALD-BLU, TV/사이니지 제품 등에 사용되는데, 향후 AR/MR 제품이 시장을 선도할 것으로 예상함. LCD/OLED 시장 중심에서 초소형 디스플레이(Micro-Display) 시장이 확대되고 있음. 마이크로 디스플레이 기술 중 휘도와 내구성에서 뛰어난 Micro-LED 가 부각되고 있음. 기존의 BLU & TV, AR/VR 등에서 스마트폰/스마트워치, 노트북/태블릿, 자동차 시장으로 확대되며 폭발적인 성장을 전망하고 있음. 기존 디스플레이의 유리기판(TFT-LCD/OLED) 구조에서 실리콘기판(Silicon Substrate)으로 대체되면서 DDIC(Display Driver IC)에 대한 반도체 수요도 큰 폭으로 증가할 것으로 전망함. 특히 LCD/OLED 대비 DDIC TAM(Total Available Market)이 약 10~3,000 배 규모까지도 폭발적 성장이 가능할 것으로 전망함. 실리콘 기판이 LCoS(LCD on Silicon)에서 OLEDoS(OLED on Silicon), LEDoS(LED on Silicon)로 확대 중임. 2025 년에 삼성전자는 갤럭시워치프로를 출시, 2026 년 메타에서 AR Glass 를 출시할 예정임. 메모리를 내장한 디지털 방식 픽셀 회로(MIP, Memory-Inside-Pixel)를 기반으로 경쟁사 대비 최대 75% 소비전력 절감, 30%p 이상 양산 수율 확보, 최대 50% 원가 절감, 90% 조립 원가 절감 등으로 경쟁력을 확보함. 특히 초소형 디스플레이용 DDIC 는 2022 년부터 NRE 계약이 지속적으로 확대되고 있으며, 국내 협력업체와 Supply Chain 을 형성, 토탈 솔루션을 확보함. 현재는 대형디스플레이용 FALD-BLU 용 IC 가 캐시카우 역할을 할 것이마, 점차 대형디스플레이 TV/Signage 용 DDIC 는 물론 초소형 디스플레이 AR/XR 용 DDIC 로 시장을 확대할 예정임. 자율주행 차량용 디스플레이향, 웨어러블 디바이스 디스플레이향으로 고객사와 연구개발 협력 중인 가운데, 글로벌 빅테크 고객사들과 다양한 개발 문의에 대응 중임. 현재 주가는 본격적인 실적 성장이 예상되는 2026 년 예상실적 기준 PER 9.1 배 수준임. 상장(2024.02.19) 이후 약 5 개월간 오버행 물량은 대부분 해소된 것으로 예상됨. 대형 수주가 지속적으로 진행되면서 중장기적 실적 성장 기대감을 보유하고 있어 주가는 상승세 전환이 가능할 것으로 판단함. <b>II. 실적 추이 및 전망 </b><b>III. Valuation </b><b>IV. 보호 예수 현황 </b>주3) 최대주주 및 특수관계인이 보유한 주식의 의무보유기간은 「코스닥시장 상장규정」제77조 제1항에 의거하여 상장일로부터 1년이나, 상장 이후 안정적인 경영 및 투자자보호 차원에서 의무보유기간을 1년 추가하여 상장일로부터 2년 간 한국예탁결제원에 의무보유합니다. 주4) 투자기간 2년 미만의 벤처금융 및 전문투자자가 보유한 주식은 「코스닥시장 상장규정」제77조 제4항에 의거하여 상장일로부터 1개월 간 한국예탁결제원에 의무보유됩니다. 주5) 「코스닥시장 상장규정」제77조에 의거하여 보유주식의 일부를 상장일로부터 자발적으로 한국예탁결제원에 의무보유합니다. 주6) 코스닥시장 상장규정 제77조 제2호에 의거하여 상장일로부터 1년간 한국예탁결제원에 의무보유합니다. 주7) 코스닥시장 상장규정 제26조 제1항 제5호 의거하여 상장일로부터 6개월 간 한국예탁결제원에 의무보유합니다. 주8) 하나머스트7호기업인수목적(주)의 발기주주인 (주)머스트벤처스, 하나증권(주)이 보유한 주식 및 전환사채는 「코스닥시장 상장규정」 제69조 및 「증권의 발행 및 공시 등에 관한 규정」 제5-13조 제4항에 의거하여 상장일로부터 6개월 간 한국예탁결제원에 의무보유됩니다. <b>사피엔반도체(452430.KQ) 재무제표 </b>"
3230,삼양식품,2024-07-11,630000,619000,675000,0.017770598,0.090468498,951761,971,"<b>삼양식품 (003230) </b><b>매수 (유지) </b><b>중국, 미국 다음은 유럽이다 </b><b>2분기 시장 기대치 상회 전망 </b>2분기 연결 매출액과 영업이익 추정치를 각각 3,774억원(+32.2% yoy), 921억원(+109.0% yoy)으로 유지한다. 시장 컨센서스(3,942억원 / 79852주 억원) 대비 매출은 대체로 부합, 영업이익은 상회할 전망이다. 수출 호조 및 원가 하락 흐름이 이어진 가운데, 원·달러 환율 상승 효과가 1분기 보다 컸던 것으로 파악된다. 한정적인 캐파 상황에서 판가 및 판매 마진이 높은 미국과 유럽 지역 수출에 집중하는 한편, 중국 618 쇼핑 축제 관련 물량이 더해져 견조한 판매 실적이 이어졌을 것으로 보인다. <b>하반기, 시작이 좋다 </b>2H24E 연결 매출액과 영업이익은 각각 7,671억원(+15.9% yoy), 1,337억원(+67.9% yoy)으로 전망된다. 7월 들어서도 라면 수출 호조세가 이어지고 있다. 관세청에 따르면 7월 20일 누계(7/1~7/20) 국내 라면 수출액은 7,640만 달러를 기록했으며, 이미 작년 7월 전체 수출액(7,592만 달러)을 넘어섰다. 원가 개선세가 지속되는 가운데, 하반기도 미국, 중국, 유럽 중심의 수출에 집중할 것으로 전망된다. <b>유럽 지역 수출 잠재력에 주목해야 </b>최근 미국 뿐 아니라 유럽 지역으로의 수출(국내 라면 총수출액 기준)도 증가하고 있어 주목된다. 최근 10년간 유럽지역 전체 수출액은 중국 수출액에 미치지 못했으나, 올해 상반기에 중국 수출액을 넘어섰다. 특히 올해 6월 누계 네덜란드 수출액이 이미 작년(6,067만 달러)의 75.1% 수준까지 올라왔고, 주요 라면 수출국이었던 일본, 대만, 필리핀 등을 제치고 3위의 라면 수출 대상국이 됐다. 뿐만 아니라 영국, 독일 등 다른 유럽국가들로의 수출도 늘고 있는 상황이기에 아직 라면 수출 성장의 한계를 논하기에는 이르다고 판단된다. "
3850,보령,2024-07-18,10840,10550,11420,0.027488152,0.082464455,951757,896,"<b>보령 BUY(유지) </b><b>큰 폭의 매출 성장, 조금 아쉬운 영업이익 </b><b> 2Q24 프리뷰  </b>큰 폭의 매출 성장, 소폭의 영업이익 개선: 24년 2분기 실적은 매출액 2,538억원(+17.4%YoY), 영업이익 203억원(+6.7%YoY, OPM 8.0%)으로 추정된다. 카나브패밀리, 케이캡 등의 주력제품 성장으로 매출은 전년 동기 대비 17.4% 증가할 것으로 전망된다. 반면 의료파업으로 중대 수술이 감소하면서 수술 후 투여되는 자사생산 항생제(멕스핌, 메이액트 등) 등이 약 13% 감소하고, 매출원가율이 높은 케이캡 등의 상품 매출이 증가하면서 영업이익은 6.7% 개선된 것으로 추정된다. 지배주주순이익은 1분기에 이어 법인세 환입으로 시장기대치에 상회하는 254억원(+124.1%, NPM 10.0%)으로 추정된다. 의료파업에 따른 3차의료기관의 수술 감소로 수익성 영향: 동사는 지난 3월 전망 공시로 24년 매850억원을 제시하였으나 제약환경 변화로 영업이익은 791억원(+15.9%YoY, OPM 7.6%)으로 추정된다. 의료파업에도 항암제 등은 3차에서 2차 의료기관으로 이동하여 투약 받을 수 있으나 3차 의료기관에서 수행되던 중대 수술은 크게 감소하면서 수술 후 사용되는 약물(ETC의 약 14% 수준)은 급감하게 되었다. 대부분의 제품은 자사생산이기 때문에 의료파업 장기화 시 영업이익은 추정치보다 감소될 수 있다. 투자의견 Buy 유지, 목표주가 15,000원으로 하향 제시: 의료파업에도 매출은 전년대비 20% 이상 성장하면서 1조원 달성은 가능하겠으나 상품 매출 증가 및 3차의료기관의 수술 감소로 영업이익 조정은 불가피할 것으로 예상된다. 이에 목표주가는 24년 영업이익을 기존 추정치 대비 17% 하향 조정하면서 15,000원으로 제시한다. "
18290,브이티,2024-07-17,35400,30950,36100,0.143780291,0.166397415,951762,1599,"<b>BUY (유지) </b><b>브이티 (018290) </b><b>수직계열화 구축 + 글로벌 확장 주력 </b><b>큐브엔터 지분 양도 → 이앤씨 지분 확보 → 수직계열화 구축 </b>브이티는 전일(7/22) 동사가 보유한 큐브엔터 지분 매각 및 제조법인(ODM) 이앤씨 지분확보함을 발표했다. 브이티의 큐브엔터 지분은 37.59% → 10.06%로 변경, 큐브엔터 지분과 동사 보유 현금 98억원을 활용, 대표 제품군(리들샷, 수딩마스크팩)을 생산하는 이앤씨(비상장사) 지분 50.27%를 603억원에 인수 완료, 연결 자회사로 편입 했다. 이앤씨는 2023년 기준 매출 564억원(YoY+43%), 영업이익 53억원(YoY+61%, 영업이익률 9%) 기록했으며, 올해 상반기는 매출 490억원, 영업이익 69억원 달성한 것으로 파악된다. 브이티 호조 및 기타 고객사의 수출 확대에 기인한다. 1.2천억원 밸류, P/E 기준 14배에 인수한 것으로 추산한다. 이번 거래를 바탕으로 브이티는 화장품 중심 수직계열화 방향을 공고히 했으며, 실질적으로 리들샷 관련 제품 생산 수직계열화를 통해 안정적 생산라인 구축 및 보안 강화 가능할 것으로 보인다. 동사는 하반기 국내 채널 확대와 미국을 중심으로한 글로벌 시장 확장을 본격화 한다. <b>2Q24 Preview: 분기 최대 이익 기록 전망 </b>브이티의 2분기 실적은 연결 매출 1천억원(YoY+36%), 영업이익 245억원(YoY+109%, 영업이익률 24%)로 시장 눈높이를 대체로 부합할 전망이다. 일본 호조세 지속 + 국내 점유율 확대 + 관광객 수요 증가 등으로 분기 최대 이익 기록할 전망이다. 화장품 부문은 매출 695억원(YoY+112%), 영업이익 230억원(YoY+272%, 영업이익률 33%) 전망한다. 일본/국내 모두 전반적으로 강한 수요 이어지고 있다. ①일본은 매출 399억원(YoY+49%) 기대한다. 리들샷이 190억원으로 전분기비 판매가 증가할 것으로 기대된다. 비우호적인 온라인 시장 환경에도 판매량 증가 중이다. 오프라인 또한 채널 접점 확장 중이며, 하반기 리들샷 전용 매장으로의 전환이 본격화될 것이다. ②국내 매출은 232억원(YoY+797%) 전망한다. 올리브영/다이소/약국 등 오프라인 접점 늘려가고 있으며, 특히 올리브영으로의 수요 견조하다. 홈쇼핑까지도 진출했으며, 스피큘 화장품의 고유 명사를 ‘리들샷’으로 확고히 하고 있다. 하반기 올리브영 브이티 전용 매대 확보 기대된다. ③미국/중국 일본과 국내와 비교 시 아직 기여도는 작다. 다만 하반기 미국 시장 침투에 집중하고 있으며, 최근 아마존 프라임데이 참여 뷰티앤퍼스널케어/세럼 세그먼트에서 호실적 달성했다. 하반기 실리콘투 협업을 통해 본격적인 외형 확대 기대한다. <b>2024년: 리들샷 글로벌 확장 본격화 </b>2024년 하반기 리들샷의 글로벌 확장이 본격화 시기다. 미국 온/오프라인 소비자 노출도 확대, 중국 위생허가 획득 등 주요 해외 시장으로의 확장이 기대된다. 브이티의 2024년 실적은 연결 매출 4.1천억원(YoY+39%), 영업이익 1천억원(YoY+131%) 전망하며, 투자의견 BUY 유지, 추정치 상향에 기인 목표주가를 4.5만원으로 상향한다. <b>추정 재무제표 </b>"
18290,브이티,2024-07-19,37850,33450,38100,0.131539611,0.139013453,951762,1599,"<b>BUY (유지) </b><b>브이티 (018290) </b><b>수직계열화 구축 + 글로벌 확장 주력 </b><b>큐브엔터 지분 양도 → 이앤씨 지분 확보 → 수직계열화 구축 </b>브이티는 전일(7/22) 동사가 보유한 큐브엔터 지분 매각 및 제조법인(ODM) 이앤씨 지분확보함을 발표했다. 브이티의 큐브엔터 지분은 37.59% → 10.06%로 변경, 큐브엔터 지분과 동사 보유 현금 98억원을 활용, 대표 제품군(리들샷, 수딩마스크팩)을 생산하는 이앤씨(비상장사) 지분 50.27%를 603억원에 인수 완료, 연결 자회사로 편입 했다. 이앤씨는 2023년 기준 매출 564억원(YoY+43%), 영업이익 53억원(YoY+61%, 영업이익률 9%) 기록했으며, 올해 상반기는 매출 490억원, 영업이익 69억원 달성한 것으로 파악된다. 브이티 호조 및 기타 고객사의 수출 확대에 기인한다. 1.2천억원 밸류, P/E 기준 14배에 인수한 것으로 추산한다. 이번 거래를 바탕으로 브이티는 화장품 중심 수직계열화 방향을 공고히 했으며, 실질적으로 리들샷 관련 제품 생산 수직계열화를 통해 안정적 생산라인 구축 및 보안 강화 가능할 것으로 보인다. 동사는 하반기 국내 채널 확대와 미국을 중심으로한 글로벌 시장 확장을 본격화 한다. <b>2Q24 Preview: 분기 최대 이익 기록 전망 </b>브이티의 2분기 실적은 연결 매출 1천억원(YoY+36%), 영업이익 245억원(YoY+109%, 영업이익률 24%)로 시장 눈높이를 대체로 부합할 전망이다. 일본 호조세 지속 + 국내 점유율 확대 + 관광객 수요 증가 등으로 분기 최대 이익 기록할 전망이다. 화장품 부문은 매출 695억원(YoY+112%), 영업이익 230억원(YoY+272%, 영업이익률 33%) 전망한다. 일본/국내 모두 전반적으로 강한 수요 이어지고 있다. ①일본은 매출 399억원(YoY+49%) 기대한다. 리들샷이 190억원으로 전분기비 판매가 증가할 것으로 기대된다. 비우호적인 온라인 시장 환경에도 판매량 증가 중이다. 오프라인 또한 채널 접점 확장 중이며, 하반기 리들샷 전용 매장으로의 전환이 본격화될 것이다. ②국내 매출은 232억원(YoY+797%) 전망한다. 올리브영/다이소/약국 등 오프라인 접점 늘려가고 있으며, 특히 올리브영으로의 수요 견조하다. 홈쇼핑까지도 진출했으며, 스피큘 화장품의 고유 명사를 ‘리들샷’으로 확고히 하고 있다. 하반기 올리브영 브이티 전용 매대 확보 기대된다. ③미국/중국 일본과 국내와 비교 시 아직 기여도는 작다. 다만 하반기 미국 시장 침투에 집중하고 있으며, 최근 아마존 프라임데이 참여 뷰티앤퍼스널케어/세럼 세그먼트에서 호실적 달성했다. 하반기 실리콘투 협업을 통해 본격적인 외형 확대 기대한다. <b>2024년: 리들샷 글로벌 확장 본격화 </b>2024년 하반기 리들샷의 글로벌 확장이 본격화 시기다. 미국 온/오프라인 소비자 노출도 확대, 중국 위생허가 획득 등 주요 해외 시장으로의 확장이 기대된다. 브이티의 2024년 실적은 연결 매출 4.1천억원(YoY+39%), 영업이익 1천억원(YoY+131%) 전망하며, 투자의견 BUY 유지, 추정치 상향에 기인 목표주가를 4.5만원으로 상향한다. <b>추정 재무제표 </b>"
42670,HD현대인프라코어,2024-07-23,8830,8340,9160,0.058752998,0.098321343,951692,1518,"<b>.  2Q24 Review </b><b>HD현대인프라코어 (042670) </b><b>BUY(Maintain) </b><b>하반기 점진적인 실적 개선 전망 </b>주가(7/22): 8,340원 2분기 영업이익은 815억원으로 시장 기대치를 큰 폭으로 하회하였다. 엔진 사업 부문은 견조한 성장세가 지속되었으나 건설기계 사업 부문은 선진/신흥 시장의 수요 부진 심화로 실적이 대폭 감소하였다. 하반기에는 유럽과 미국의 금리 인하 등으로 매크로 환경이 개선되고 딜러의 재고 축적 및 신제품 출시 등으로 건설기계 사업 부문의 실적 반등이 기대된다. 엔진 사업 부문은 ESS 수요 증가에 따른 가스 발전기 수요 확대 및 방산 매출 성장에 힘입어 견조한 실적 성장세가 지속될 것으로 판단한다. <b> 2분기 영업이익 815억원, 컨센서스 하회 </b>2분기 매출액 1조 1,082억원(yoy -15.7%), 영업이익 815억원(yoy -49.7%, OPM 7.4%)을 달성하며 시장 기대치를 큰 폭으로 하회하였다. 건설기계 사업 부문은 매출액 7,863억원(yoy -22.4%), 영업이익 308억원(yoy -73.4%)으로 실적 부진이 심화되었다. 중국시장이 3월부터 회복세가 나타나고 있는 부분은 긍정적이나 선진/신흥시장 모두 고금리 및 강달러 여파에 수요 부진이 길어지며 매출 및 이익이 감소하였다. 또한, 선진시장 딜러망의 재고 축소 과정에서 매출 볼륨이 큰 폭으로 감소한 것으로 파악된다. 비용 측면에서 프로모션 및 물류비 증가가 수익성에 부정적인 영향을 미친 것으로 추정한다. 엔진 사업 부문은 매출액 3,219억원(yoy +7.1%), 영업이익 507억원(yoy +9.7%)를 달성하며 견조한 성장세가 지속되고 있다. 산업용, 방산, 소재 부품 등 전반적인 제품군에서 고른 성장세가 나타나고 있다. 특히, 가스 발전기용 엔진은 최근 데이터센터 등 신규 수요처 증가 및 신규 고객 확보를 통해 하반기에도 매출 성장세가 지속될 것으로 전망한다. <b> 연간 가이던스 달성은 어려워졌지만 하반기 반등 기대 </b>2024년 매출액 4조 6,945억원(yoy +0.7%), 영업이익 3,772억원(yoy -9.8%, OPM 8.0%)을 전망한다. 올해 동사의 연간 가이던스 매출 5조원, 영업이익 4,450억원 달성은 어려워 보이나 하반기부터 실적 개선세가 나타날 것으로 기대한다. 유럽의 6월 금리 인하 단행과 미국의 9월 금리 인하 가능성 증가 등 매크로 환경 개선이 수요 반등으로 이어지기까지 다소 시간이 필요할 것으로 판단한다. 그럼에도 하반기에는 딜러의 재고 축적 수요와 신규 제품 출시 등에 힘입어 건설기계 사업 부문이 성장세로 전환할 것으로 전망한다. 또한, 긍정적인 부분은 엔진 사업 부문이 견조한 산업용, 방산 수요 지속으로 가이던스를 상회할 가능성이 높다는 점이다. 최근 ESS 확대로 가스 발전기 수요 증가세가 이어지고 있고 방산 엔진 수요도 확대되고 있는 것으로 파악된다. 상대적으로 수익성이 좋은 산업용 및 방산 엔진 매출 성장에 따라 하반기에도 이익 개선세가 이어질 것으로 전망한다. "
112610,씨에스윈드,2024-07-19,50700,46250,50700,0.096216216,0.096216216,951831,841,"<b>Company Analysis </b><b>씨에스윈드 </b><b>112610 </b><b>2Q24 Preview </b><b>2Q24 Preview: Bladt 전분기 대비 수익성 개선 전망 </b>씨에스윈드 2Q24 매출액 7,354억원(YoY +77.0%), 영업이익 404억원(YoY -TP 62,000 원 3.5%)으로 추정. 타워 및 부품 부문 매출은 전분기대비 유사한 수준일 것으로 추정. 나아가, 하부구조물 사업 자회사 Bladt는 2Q24에 주요 고객사들과 프로젝트 수익성에 대해 협상중임에 따라 점차 수익성 개선될 것으로 전망. AMPC 금액 250억원으로 추정. <b>매크로 환경 변화에 주목 </b>당사는 지난 1Q24 당시, 씨에스윈드의 주요 고객인 글로벌 터빈사의 ‘23년 연간 신규 수주 금액이 지난 풍력 산업 호황인 2019년과 유사한 수준 점과, 씨에스윈드의 수주 추이를 고려하여 일감은 많은 상황이라고 업황을 정리. 따라서, 여전히 매크로 환경 개선 시 매출 인식은 빠르게 진행될 것으로 예상. 매크로 이슈는 미국 대선과 금리 인하가 중요. 당사는 금번 산업 인뎁스 리포트를 통해 과거 트럼프 당선 시 재생에너지 투자에 집행되었던 예산안과 세액공제 등을 근거로 트럼프 당선 시에도 풍력 신규 설치는 감소하지 않을 것으로 전망. 나아가, 자본집약적인 풍력 사업은 금리에 민감하다는 것을 확인. 따라서, 미국 대선 결과와 금리 인하 시점 주목. <b>투자의견 Buy, 목표주가 62,000원으로 하향 </b>씨에스윈드 목표주가 산출 방식에 대한 변화는 기존과 동일. EV/EBITDA Multiple Valuation을 통해 산출. 기존 목표주가 62,000원 유지. "
178320,서진시스템,2024-07-10,32750,32700,35500,0.001529052,0.085626911,951833,894,"<b>Company Analysis </b><b>서진시스템 </b><b>178320 </b><b>ESS 매출 성장이 보유한 의미 </b><b>ESS 매출 성장은 지속 </b>배터리 가격 하락, ESS 기술 발전 등으로 인해 ESS 신규 설치 수요 증가로 서진시스템 ESS 사업부문 매출 지속 성장 중(‘21년 1,305억원→’22년 1,898억원, ‘23년 2,744억원). 1Q24 ESS 사업부문 매출 2,002억원을 기록했으며, 향후 기존 고객인 Fluence Energy, Powin 외 매출처 다변화 전망됨에 따라 ESS 사업부문 ‘24년 매출 7,000억원, ‘25년 매출 1조원 수준 달성할 수 있을 것으로 전망. ESS 사업부문 매출 성장은 서진시스템 수익성에도 기여할 것으로 예상. ‘25년부터는 반도체장비 사업부문의 매출처 다변화까지 기대.  <b>ESS 매출 성장이 보유한 의미 - 가격 및 생산 경쟁력 보유 </b>ESS 사업부문 급격한 매출 성장을 통해 서진시스템 본질적인 경쟁력을 확인할 수 있음. 서진시스템은 적절한 시점에서의 자금 조달, 공격적인 증설을 통해 현재 가격 및 생산 경쟁력 확보 완료. 알루미늄 등을 원재료로 사용하는 모든 산업 제품을 빠르게 대규모로 생산 가능. 나아가, 베트남에 생산 거점을 확보함에 따라 가격 경쟁력 확보. 이러한 가격 및 생산 경쟁력 덕분에 다양한 산업군에서 매출 발생. ESS 사업 또한 가격 및 생산 경쟁력을 보유함에 따라 전방 수요 발생 시 빠르게 대응 및 선점할 수 있었던 것으로 파악. 결국, 장기적으로 현재 고객사(ESS, 전기자동차, 반도체장비, 통신장비, 핸드폰부품) 외 다양한 사업군 내 주요 사업자들 또한 서진시스템의 미래 고객이 될 수 있음. 서진시스템의 본질적인 경쟁력은 기업가치에 서서히 반영될 것으로 전망. "
