STK_CD,CMP_NM,TRD_DT,CLOSE_PRC,PRE_CLOSE_PRC,HIGH_PRC,PRC_RTN,HIGH_PRC_RTN,RPT_ID,ANL_DT,RPT_TXT,RPT_TXT_LEN,BRK_NM_KOR,BRK_TARGET_PRC,BRK_TARGET_PRC_DT,BRK_PREV_TARGET_PRC,RECOM_TYP_DT,RECOM_TYP_AVG,RECOM_TYP_MAX,RECOM_TYP_MIN,RECOM_TYP_MID,TARGET_PRC_AVG,TARGET_PRC_AVG_3_MONTHS_BEFORE,TARGET_PRC_MAX,TARGET_PRC_MIN,TARGET_PRC_MID,TARGET_PRC_DIFF,TARGET_PRC_CHG,TARGET_PRC_DT,RECOM_TYP_CNT,TARGET_PRC_CNT,TARGET_PRC_UP_1W,TARGET_PRC_DOWN_1W,TARGET_PRC_HOLD_1W,TARGET_PRC_NEW_1W,TARGET_PRC_UP_DOWN_1W,RECENT_DT,RECENT_CLS_PRC
77970,STX엔진,2024-08-16,21550,16610,21550,0.29741,0.297411198,958545,2024-08-16,"<b>STX엔진 </b><b>방산 및 민수로 실적개선 본궤도 진입 </b>개선 본궤도에 진입함에 따라 향후 실적 턴어라운드 지속성 높아질 듯 올해 2분기 동사 K-IFRS 연결기준 실적의 경우 매출액 1,974원(+20.8% YoY, +70.9% YoY, +220.1% QoQ)으로 어닝 서프라이즈를 기록하였다. 이는 특수 및 민수사업부문에서 대폭적으로 실적이 개선 되었기 때문이다. 동사의 특수사업부문에서는 육군의 주력인 K1계열 전차, K9 자주포 및 해군, 해경의 함정(구축함, 고속정, 경비정 등)에 탑재되는 특수고속엔진을 설계, 제조, 판매, 정비 등의 서비스를 제공하고 있다. 이러한 특수사업부문의 연도별 신규수주 추이를 살펴보면 19년 2,256억원, 20년 2,574억원, 21년 2,294억원, 22년 2,602억원, 23년 3,381억원, 24년 1H 1,960억원 등이다. 이와 같이 특수사업부문의 신규수주는 22년까지 2,000억원대 수준을 유지하다가 지난해부터 수주가 본격적으로 증가하기 시작하였다. 지난해 신규수주의 증가 요인은 한화에에로스페이스와 K9 자주포 엔진 관련 수주를 8월 한화에어로스페이스가 폴란드향으로 K9 자주포 212문에 대한 1차 공급계약을 체결함에 따라 지난해 5월 동사는 한화에어로스페이스와 폴란드 수출사업 엔진조립체 외 2종 물품 공급계약을 1,002억원 규모로 체결하였다. 특수사업부문 이러한 환경하에서 올해 2분기 특수사업부문 매출액 1,038원(+51.6% YoY, +204.9% QoQ)으로 실적이 대폭적으로 131억원(+457.9% +130.1% QoQ)으로 실적이 대폭적으로 개선되었다. 이는 비교적 수익성 높은 육상발전용 디젤엔진 및 엔진부품 관련 유지보수 매출이 증가되면서 실적 턴어라운드가 가속화 되었기 때문이다. <b>K9 자주포 엔진개발이 중동수출 첨병역할 하면서 동사 수주 레벨업 될 듯 </b>그 동안 K9 자주포는 독일 MTU사의 라이선스를 활용하여 동사가 국내에서 생산한 MT881엔진을 탑재하였다. 그러나 지난 2020년 UAE와의 K9 자주포 수출 협상이 계약 성사 직전 독일의 대중동 무기 금수 조치로 무산됨에 따라 2021년 5월에 동사는 K9 자주포 엔진 국산화 업체에 선정되면서 개발에 들어갔다. 지난 2022년 2월 한화에에어로스페이스가 이집트향으로 K9 자주포 등에 대하여 2조원 규모로 공급계약을 체결함에 따라 올해 1월 동사는 한화에어로스페이스와 이집트 수출사업 엔진조립체 물품 공급계약을 1,285억원 규모로 체결하였다. 이러한 이집트향 K9 자주포 수출을 위하여 목표된 시기보다 1년 빨리 동사는 1000마력급 SMV 1000 엔진을 개발함에 따라 현재 K9 자주포에 탑재해 장거리 주행 테스트 등을 진행하고 공급이 가시화 될 것으로 예상된다. 이렇듯 동사의 K9 자주포 엔진개발이 중동수출 첨병역할을 하면서 동사 수주 등이 레벨업 될 수 있는 계기가 마련될 수 있을 것이다. ",NULL,iM증권,NULL,2024-08-16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,00:00.0,21550
229640,LS에코에너지,2024-08-09,28000,24750,32000,0.13131,0.292929293,958707,2024-08-16,"<b>LS에코에너지 (229640) </b><b>주가에 상승 모멘텀 건재 </b><b>역대 최고 실적 </b>2분기 매출은 아니지만, 영업이익은 역대 최고다. 역대 최고 매출을 기록했던 2022년 2분기 당시 영업이익은 87억원이었다. 베트남 내수 경기 회복과 고부가가치 프로젝트 수주에 힘입어 외형 성장과 함께 수익성이 개선됐다. <b>수익 개선 여력이 큰 사업구조 </b>베트남 내수 경기 회복에 배전(중저압전력선)이 가장 큰 수혜를 입었다. 2분기 매출과 영업이익이 전년동기대비 31%, 74% 증가했고, 영업이익률 4.9%로 1.2%p 상승했다. 베트남 중북부 연계 송전 선로 수주로 가공선도 매출과 영업이익이 495%, 1,250% 늘었다. 통신용 UTP 케이블도 북미 수출 증가와 고부가 제품 비중 확대로 매출이 8.9% 증가하고, 영업이익도 흑자로 전환했다. 초고압은 매출이 15% 감소했지만, 유럽향 수출 비중 증가로 영업이익이 30% 증가하고 영업이익률은 5.3%p 상승했다. 베트남은 내수 경기 회복세와 제 8차 전력개발 계획으로 전선 수요가 늘며,초고압과 가공선 등 고부가 제품 비중도 동반 상승할 전망이다. 전선 수요는 동남아, 유럽, 북미에서도 마찬가지다. 베트남에 생산거점으로 지역 수요변화에 최대 수혜이며, 글로벌 매출 다원화로 성장세를 이어갈 전망이다. <b>투자의견 매수 상향, 목표주가 40,000원 상향 </b>성장 기반이 수요에 이어 생산으로 확산될 수 있다. 이는 수익 개선과 함께긍정적인 투자 모멘텀으로 해석할 수 있다. 예상을 상회하는 실적과 모회사 지분율 상승이 견고한 주가 흐름을 지탱해 준다. 실적 예상치 상향을 반영해 목표주가를 40,000원으로 상향하고 투자의견 매수를 제시한다. ",NULL,BNK투자증권,40000,2024-08-16,35000,2024-08-16,3.75,4,3,4,38750,27583.33333,42000,33000,40000,0.36684,0.01087,2024-08-16,4,4,0,0,3,1,0,00:00.0,28350
25540,한국단자,2024-08-14,73300,63400,81400,0.15615,0.283911672,958462,2024-08-16,"<b>Not Rated </b><b>한국단자 (025540) </b><b>구조적 성장 동력이 발휘되며 실적 서프라이즈 </b><b>2Q24 Review: 영업이익률 14.5% 기록 </b>한국단자공업의 2분기 매출액/영업이익은 전년 동기대비 18%/65% 증가한 3,914억원/568억원(영업이익률 14.5%, +4.2%p (YoY))으로 서프라이즈를 기록했다. 한국(본사/케이이티솔루션/케이티네트워크) 매출액이 2% (YoY) 증가에 그쳤지만, 미국/폴란드 매출액은 537%/23% (YoY) 급증한 덕분이다. 상대적으로 고부가 제품의 비중이 상승하면서 차량용 커넥터 제품군의 평균가격은 반기 기준으로 전년 동기대비 4% 상승했다. 주요 투입원가는 큰 변동이 없었다. 구리 등 비철원재료의 투입원가는 반기 기준으로 0.6% (YoY) 하락했다. 주요 공장의 가동률이 3%p (YoY) 상승하면서 고정비 레버리지 효과가 발생하여 매출원가율이 4.8%p (YoY), 4.7%p (QoQ) 하락했다. 결과로 매출총이익률이 22.0%까지 상승했고, 영업이익률은 4.2%p (YoY), 4.7%p (QoQ) 상승한 14.5%로 2020년 이후 가장 높은 분기 수익성을 보였다. 영업외에서는 외환손익의 개선과 전년 동기의 일회성 기부금 비용(185억원)이 제거되면서 세전이익/지배주주순이익은 각각 214%/237% (YoY) 증가한 618억원/469억원을 기록했다. <b>미국 법인의 고성장이 핵심 요인 </b>미국 법인과 생산공장 역할을 하는 멕시코 법인은 북미 완성차 및 2차전지 생산업체들로부터 전기차용 ICB(Inter-Connect Board) 등 고부가 제품을 공급하면서 급성장 중이다. 미국/멕시코 매출액은 2022년 각각 68억원/18억원, 2023년 689억원/195원에서 2024년 1분기 538억원/158억원, 2분기 893억원/264억원으로 급증했다. 외형 급성장을 기반으로 순이익도 2023년 각각 46억원/8억원에서 2024년 1분기 25억원/29억원, 2분기 71억원/16억원으로 급증했다. 최근 전기차 수요가 다소 둔화되고 있으나, 신규 지역에서 신규 고객들을 발굴한 것이고, 기수주된 물량과 멕시코 2공장의 증설을 기반으로 추가 고객을 유치하면서 향후 몇 년간 높은 성장이 예상된다. <b>자동차 전장화/전동화에 따른 수혜 및 미국/유럽 내 고성장 </b>주요 원재료인 구리 가격이 1분기 톤당 8천달러 중반에서 5월말 10,800달러까지 상승하는 등 2분기 평균 9,750달러를 기록하여 1분기 후행하는 원재료 투입원가는 3분기 상승할 것이다. 하지만, 최근 구리 가격이 다시 8,800달러 수준으로 떨어졌기 때문에 우려보다는 수익성 하락이 적을 것이다. 무엇보다도 한국단자의 성장은 구조적이라는 점에 주목해야 한다. 자동차의 전장화 및 전동화가 진행될수록 커넥터의 사용량은 많아지고, 사양도 높아지기 때문에 ASP 상승도 기대할 수 있다. 또한, 기존에 한국/중국으로 국한되던 영업 지역이 2020년 폴란드 법인, 2022년 미국/멕시코 법인을 설립하면서 확대되었고, 현지 완성차 및 2차전지 생산업체들로의 납품이 증가 중이다. 현재 주가는 P/E 6배대, P/B 0.7배 수준의 Valuation인데, 한국단자의 성장 스토리 및 높은 수익성, 그리고 안정적 재무구조(부채비율 56%) 등을 충분히 반영하지 못한 저평가 상태라는 판단이다. ",NULL,하나증권,NULL,2024-08-16,NULL,2024-08-16,4,4,4,4,110000,NULL,110000,110000,110000,0.49864,0,2024-08-16,1,1,0,0,1,0,0,00:00.0,73400
25540,한국단자,2024-08-14,73300,63400,81400,0.15615,0.283911672,958520,2024-08-16,"<b>한국단자 (025540) </b><b>EARNINGS REVIEW </b><b>2Q24 Review: 영업이익 +65.1% YoY </b><b>2Q24 Review </b>동사의 2Q24 실적은 매출액 3,914억원(+17.5% yoy), 영업이익 568억원(+65.1% yoy, OPM 14.5%), 순이익(지배주주) 469억원(+237.0% yoy, NPM 12.0%)을 기록하였다. 이는 당사의 기존 추정치(Sales 3,670억원, OP 269억원) 대비 각각 Sales +6.7%, OP +111.4% 수준의 영업이익 어닝서프라이즈이다. 중요한 점은 북미 Sales 1Q23 59억원 → 2Q23 140억원 → 3Q23 204억원 → 4Q23 286억원 → 1Q24 538억원 → 2Q24 892억원(+65.7% qoq), NI 1Q24 25억원 → 2Q24 71억원(NPM 7.9%) 규모로 고성장이 진행되었다. 이는 대부분 글로벌 G사, S사에 공급되는 신규 전기차 부품 & 고전압 커넥터 물량으로, 2023년 689억원 → 2024년 2,500~3,000억원 → 2025년 3,000~4,000억원 규모가 기대된다. 동사는 중∙장기적인 관점에서 1)차량 내 전장부품 확대에 따른 고전압 커넥터(전기차 부품 포함) 수요 증가, 2)해외 고객선 확대를 기반으로 지역적 확장이 진행되고 있으며, 이를 기반으로 지난 40년 이상 매출액 성장이 지속(역성장 없음)되고 있다. <b>체크포인트 </b>동사의 하반기 실적을 가늠함에 있어 몇가지 상황을 체크해봐야 한다. 1)2Q24 OPM을 고려했을 때, 일회성 수익이 일부 반영되었을 가능성이 있다. 2)구리가격: 동사의 원가분석에서 비철 원재료(구리 포함, 다양한 비철 원재료 구성이기 때문에 구리 비중은 파악할 수 없음) 비중은 원재료(추정) 내 56.0%, 매출액 대비 33.2% 규모로 추정된다. 참고로 구리가격의 변동이 원가에 미치는 영향은 2~3개월 래깅되는 것으로 파악된다. 3)운반비: 컨테이너 운임 지수가 반영되는 운반비(수출관련) 2Q23 81억원(1Q24 74억원) → 2Q24 108억원으로 증가하였는데 3Q24에 컨테이너 운임지수가 더 상승하여 3Q 운반비 상승 가능성이 있다. 참고로 위의 요인들을 고려하여 동사의 3~4분기 영업이익을 매우 보수적으로 추정하였기 때문에 당사 추정치에 대한 신뢰성이 낮다. ",NULL,LS증권,110000,2024-08-16,110000,2024-08-16,4,4,4,4,110000,NULL,110000,110000,110000,0.49864,0,2024-08-16,1,1,0,0,1,0,0,00:00.0,73400
475150,SK이터닉스,2024-08-06,16700,13760,17640,0.21366,0.281976744,958689,2024-08-16,"<b>COMPANY </b><b>2024. 8. 16 </b><b>SK이터닉스 (475150) </b><b>2Q review: 하반기부터 매출 정상화, 인프라 펀딩 환경도 개선 </b>• 군위풍백 공정률 상승과 칠곡/약목 연료전지 인도 예정으로 하반기부터 매출 정상화 • KB+KDB 컨소시움, 국내 최대의 해상풍력인 신안우이 PF 시작, 최대의 실적 모멘텀  • 대기업 위주의 RE 100 수요 강화 예상, 순수한 재생에너지 player로 포지셔닝 <b>WHAT’S THE STORY? </b>분할 후 4개월치 실적, 하반기부터 매출 정상화: 3월 4일 인적분할로 설립돼 상반기 실적은 4개월치 영업실적에 해당. 상반기 매출은 188억원, 영업손실은 19억원을 기록했으나 매출이 협소해 적자전환에 의미는 크지 않음. 상반기 인식된 매출은 군위풍백 풍력 EPC, 제주 가시리 풍력 운영 매출, ESS 운영 매출 등에 불과. 3분기부터 매출이 증가하는 이유는 다음과 같음. ① 최근 청주, 음성 연료전지의 SPC 양수가 이뤄져 하반기부터 운영 매출 인식. ② 군위풍백은 3분기 터빈설치가 시작되므로 공정률 가속화. ③ 8월 칠곡 연료전지(1,041억원), 4분기 약목 연료전지(480억원)가 인도될 예정이라 일시에 EP(설계-기자재 조달) 매출 인식. 이어 2025년 보은 연료전지(1천억원)가 인도될 예정. 현재 매출화 중이거나 인식 예정인 수주잔고는 5천억원 규모로 2024년 최소 2,500억원의 매출원을 확보 PF 환경 개선, 부동산에서 인프라로 대체투자 선호도 이동: 총 3.0GW(풍력 1.7GW, 태양광 0.5GW, 연료전지 0.4GW, ESS 0.4GW)의 풍부한 파이프라인 보유. PF가 사업속도에 최대 관건이겠으나 최근 금리 인하, 부동산에서 인프라로 기관 대체투자 수요의 관심 이동 등으로 PF 펀딩 환경은 개선되고 있다고 판단. 단기에 최대의 실적원이 될 신안우이 해상풍력(390MW, 사업비 3조원, EPC 기간 3년)은 한화, 남동발전과 공동 사업으로 연초 남동발전과 PPA 계약 이후 최근 PF 돌입. 금융주선을 맡은 KDB와 KB은행 컨소시움이 PF를 조성 중이며 완료되는 4분기 착공 예정. 국내 최초의 兆단위 해상풍력인 해당 프로젝트에서 SK이터닉스의 매출 규모만 1조원이라 PF 완료가 강력한 catalyst가 될 것. 이 외에 충주/대소원 연료전지(각 40MW)의 PF 준비와 함께 연내 착공 준비 돌입. 단중기적으로는 재생에너지 EPC로 성장하고 장기적으로는 전력거래 시장에 진출할 계획. 이를 위해 글로벌 투자사와 JV 형태로 자금 조달원을 다변화 추진 순수 재생에너지 디벨로퍼: 최근 1주당 0.2주를 배정하는 무상증자 결정. 총 주식수는 기존의 2,808만주에서 3,369만주로 증가하게 됨. 분할 이후 한앤코의 지분 매각으로 주요 주주는 SK디스커버리 31%, 한앤코 22%(기존 31%)로 변경됨. 향후 주가 부양을 위한 다양한 주주가치 제고 노력이 예상되며 단기적 현안은 부채비율 감축. 상반기 말 부채비율은 280%, 총 차입금은 2,564억원으로 이 중 절반은 가시리 발전, ESS 등의 PF성 차입금이지만 차입금 부담이 높은 편. 한편 각종 정책 변수에도 대기업 중심의 RE100 수요는 장기적으로 강화될 예상이라 실적 안정과 함께 순수 재생에너지 디벨로퍼로서 프리미엄 부여 기대  <b>Compliance notice </b>",NULL,삼성증권,NULL,2024-08-16,NULL,2024-08-16,NULL,NULL,NULL,NULL,NULL,24000,NULL,NULL,NULL,NULL,NULL,2024-08-16,NULL,NULL,0,0,0,0,0,00:00.0,20950
243840,신흥에스이씨,2024-08-13,8520,7670,9680,0.11082,0.262059974,958830,2024-08-16,NULL,NULL,삼성증권,10000,2024-08-16,11000,2024-08-16,4,4,4,4,12000,12500,14000,10000,12000,0.47239,-0.04,2024-08-16,2,2,0,1,1,0,-1,00:00.0,8150
243840,신흥에스이씨,2024-08-13,8520,7670,9680,0.11082,0.262059974,958535,2024-08-16,"<b>COMPANY </b><b>2024. 8. 16 </b><b>신흥에스이씨 (243840) </b><b>업황 회복을 기다림 </b>• 2분기 실적 시장 예상치 하회 • ESS용 긍정적이나 EV용 부진 상쇄 어려워 3분기 약세, 연간 실적 전망치 하향 • 목표주가 10,000원으로 하향하나, 저평가 판단으로 투자의견 BUY 유지. <b>WHAT’S THE STORY? </b>2분기 실적, 시장 예상치 하회: 매출 1,141억원, 영업이익 61억원으로 시장 예상치(매출 1,286억원, 영업이익 69억원) 대비 하회함. 사업부별로는 주력인 중대형 캡 어셈블리가 전년 동기에 비해 19% 줄었고, 소형 CID의 경우도 6.3% 감소한 반면 중대형 캔은 21% 늘었지만, 캐파 증설 효과가 반영된 점을 감안하면 전반적으로 물량이 감소한 데 따른 영향으로 풀이됨. 한편, 무선 이어폰용 어셈블리 제품 부분은 동 기간 3배가 늘어나 가장 양호한 성장률을 보임. 3분기 약세 불가피, 연간 실적 하향: 전방 수요 시장 약세에 따른 배터리 셀 업체들의 물량 변화가 재료 및 부품 공급망 상에 확대되는 것으로 추정됨. ESS 관련 물량 증가가 긍정적이나 전기차용 부품 약세를 상쇄하기는 어려운 데다, 추석 연휴를 끼고 국내 설비에 대해 라인 튜닝을 진행하며 수요 약세 구간을 대응할 가능성이 높아, 3분기 매출은 전분기 대비 2% 줄어든 1,115억원으로 낮춤. 연간 실적 전망은 매출 5,537억원과 영업이익 346억원으로 기존 추정치에 비해 각각 12%, 27% 하향 조정함. 목표가 10,000원으로 하향, 투자의견 BUY 유지: 목표가를 기존 대비 9% 낮춘 10,000원으로 제시함. 연간 실적 하향 조정에 따라 목표주가 산정에 쓰이는 12개월 포워드 EPS가 감소(486원 → 364원)하고, Peer 그룹의 평균 P/E 값 하락(44.5배 → 38.5배)이 반영. 여기에 최근 주가 조정을 감안해 할인 폭을 기존 50%에서 30%(부품주 할인 10% + 단일 고객 리스크 할인 20%)로 낮춘 데 따름. 현 주가는 2024년 P/E 19.7배, 2025년 P/E 12.7배 수준으로 거래되고 있는데, 고객사 업황 변화로 실적 변동성을 경험하고 있으나 구조적인 성장이 예상되는 각형 및 원통형 배터리 주요 부품 업체임을 감안하면 경쟁 업체(상아프론테크: 2024년 P/E 53.1배, 2025년 P/E 36.5배, Bloomberg) 대비 저평가되고 있다고 판단되어 BUY 의견 유지함. <b>Compliance notice </b>",NULL,삼성증권,10000,2024-08-16,11000,2024-08-16,4,4,4,4,12000,12500,14000,10000,12000,0.47239,-0.04,2024-08-16,2,2,0,1,1,0,-1,00:00.0,8150
297090,씨에스베어링,2024-08-08,5960,5030,6280,0.18489,0.248508946,958829,2024-08-16,,NULL,미래에셋증권,8700,2024-08-16,10600,2024-08-16,4,4,4,4,8000,12250,8000,8000,8000,0.22888,0,2024-08-16,1,1,0,0,1,0,0,00:00.0,6510
77970,STX엔진,2024-08-14,16610,14150,17590,0.17385,0.243109541,958545,2024-08-16,"<b>STX엔진 </b><b>방산 및 민수로 실적개선 본궤도 진입 </b>개선 본궤도에 진입함에 따라 향후 실적 턴어라운드 지속성 높아질 듯 올해 2분기 동사 K-IFRS 연결기준 실적의 경우 매출액 1,974원(+20.8% YoY, +70.9% YoY, +220.1% QoQ)으로 어닝 서프라이즈를 기록하였다. 이는 특수 및 민수사업부문에서 대폭적으로 실적이 개선 되었기 때문이다. 동사의 특수사업부문에서는 육군의 주력인 K1계열 전차, K9 자주포 및 해군, 해경의 함정(구축함, 고속정, 경비정 등)에 탑재되는 특수고속엔진을 설계, 제조, 판매, 정비 등의 서비스를 제공하고 있다. 이러한 특수사업부문의 연도별 신규수주 추이를 살펴보면 19년 2,256억원, 20년 2,574억원, 21년 2,294억원, 22년 2,602억원, 23년 3,381억원, 24년 1H 1,960억원 등이다. 이와 같이 특수사업부문의 신규수주는 22년까지 2,000억원대 수준을 유지하다가 지난해부터 수주가 본격적으로 증가하기 시작하였다. 지난해 신규수주의 증가 요인은 한화에에로스페이스와 K9 자주포 엔진 관련 수주를 8월 한화에어로스페이스가 폴란드향으로 K9 자주포 212문에 대한 1차 공급계약을 체결함에 따라 지난해 5월 동사는 한화에어로스페이스와 폴란드 수출사업 엔진조립체 외 2종 물품 공급계약을 1,002억원 규모로 체결하였다. 특수사업부문 이러한 환경하에서 올해 2분기 특수사업부문 매출액 1,038원(+51.6% YoY, +204.9% QoQ)으로 실적이 대폭적으로 131억원(+457.9% +130.1% QoQ)으로 실적이 대폭적으로 개선되었다. 이는 비교적 수익성 높은 육상발전용 디젤엔진 및 엔진부품 관련 유지보수 매출이 증가되면서 실적 턴어라운드가 가속화 되었기 때문이다. <b>K9 자주포 엔진개발이 중동수출 첨병역할 하면서 동사 수주 레벨업 될 듯 </b>그 동안 K9 자주포는 독일 MTU사의 라이선스를 활용하여 동사가 국내에서 생산한 MT881엔진을 탑재하였다. 그러나 지난 2020년 UAE와의 K9 자주포 수출 협상이 계약 성사 직전 독일의 대중동 무기 금수 조치로 무산됨에 따라 2021년 5월에 동사는 K9 자주포 엔진 국산화 업체에 선정되면서 개발에 들어갔다. 지난 2022년 2월 한화에에어로스페이스가 이집트향으로 K9 자주포 등에 대하여 2조원 규모로 공급계약을 체결함에 따라 올해 1월 동사는 한화에어로스페이스와 이집트 수출사업 엔진조립체 물품 공급계약을 1,285억원 규모로 체결하였다. 이러한 이집트향 K9 자주포 수출을 위하여 목표된 시기보다 1년 빨리 동사는 1000마력급 SMV 1000 엔진을 개발함에 따라 현재 K9 자주포에 탑재해 장거리 주행 테스트 등을 진행하고 공급이 가시화 될 것으로 예상된다. 이렇듯 동사의 K9 자주포 엔진개발이 중동수출 첨병역할을 하면서 동사 수주 등이 레벨업 될 수 있는 계기가 마련될 수 있을 것이다. ",NULL,iM증권,NULL,2024-08-16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,00:00.0,21550
